stimulus_id,base_id,source_id,source_sha256,source_license,combination_id,compact_id,outline,shading,material,polarity,design_tag,face_cues,vase_cues,figure_region,figure_color,background_color,third_color,shade_color,shadow_dx,shadow_dy,shadow_pair_mirrored,shadow_seed,seed,config_version,png_path,svg_path,file_sha256,svg_sha256,mean_luminance,rms_contrast,edge_energy,center_area_ratio,path_length,convexity_proxy,params_json
wm-bysa-klam__of-sf-ma-pbw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-figure__material-ambiguous__polarity-outer-black_center-white,of-sf-ma-pbw,face,figure,ambiguous,outer-black_center-white,face,outline|shading,,face,black,white,gray,gray,0.030969620508866768,0.031871428190988066,True,5139417743669756324,78108,v2,png/wm-bysa-klam__of-sf-ma-pbw.png,svg/wm-bysa-klam__of-sf-ma-pbw.svg,703baa14d95fc242c3e6590ad39225d94cb2f96bc8edd4765f40f4dde720e1b1,e8c606d9a87c7df374267f4833861766342e9cb8add76323b8226366d4d3fd96,0.4253069559733073,0.6977909650477812,0.001091882714718341,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""black"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":0.030969620508866768,""shadow_dy"":0.031871428190988066,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":5139417743669756324,""third_color"":""gray""}}"
wm-bysa-klam__of-sf-ma-pgb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-figure__material-ambiguous__polarity-outer-gray_center-black,of-sf-ma-pgb,face,figure,ambiguous,outer-gray_center-black,face,outline|shading,,face,gray,black,white,white,-0.034714657409989816,-0.04874591467299803,True,13965073687951147798,78108,v2,png/wm-bysa-klam__of-sf-ma-pgb.png,svg/wm-bysa-klam__of-sf-ma-pgb.svg,f168f243f820b65c5b96e1d99fdf05cd2d3dcc5dcf7a6d7b1d812c74118d0d58,236b8f1e042908c7d6224d2b945bcec61b7e74cce48b12d0d90268127d196f79,0.4337532380047965,0.5067679435363674,0.0009883322372204013,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":-0.034714657409989816,""shadow_dy"":-0.04874591467299803,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":13965073687951147798,""third_color"":""white""}}"
wm-bysa-klam__of-sf-ma-pgw,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-figure__material-ambiguous__polarity-outer-gray_center-white,of-sf-ma-pgw,face,figure,ambiguous,outer-gray_center-white,face,outline|shading,,face,gray,white,black,black,-0.02075728988469358,-0.021278314819414324,True,6884189132263847771,78108,v2,png/wm-bysa-klam__of-sf-ma-pgw.png,svg/wm-bysa-klam__of-sf-ma-pgw.svg,1ed5b052ebafdfbb71a4171cb13943df3a35f6b0ddf17bce50c6bdb23f565097,224bcb40d391afa6e998357fcf64bb0865b0480d50e3682a0bfe39b04a8c1aaa,0.676295441272212,0.15655150730804507,0.0006832512147087572,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""black"",""shadow_dx"":-0.02075728988469358,""shadow_dy"":-0.021278314819414324,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":6884189132263847771,""third_color"":""black""}}"
wm-bysa-klam__of-sf-ma-pwb,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-figure__material-ambiguous__polarity-outer-white_center-black,of-sf-ma-pwb,face,figure,ambiguous,outer-white_center-black,face,outline|shading,,face,white,black,gray,gray,0.05280811094139575,-0.03382507857255726,True,11282556420939704354,78108,v2,png/wm-bysa-klam__of-sf-ma-pwb.png,svg/wm-bysa-klam__of-sf-ma-pwb.svg,66aa5da8f890f9cbfaa105786a2a9225a3e56aebd378a4913dddacd19093375b,4a0a335d07711fab4e868e7d56309310a036d67db69917e4bf4483613bb772ba,0.5593473210054286,0.5121831390910576,0.0010850806751097311,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":0.05280811094139575,""shadow_dy"":-0.03382507857255726,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":11282556420939704354,""third_color"":""gray""}}"
wm-bysa-klam__of-sf-ma-pwg,wm-bysa-klam,wm-bysa-klam,C00669A03066F139199AD755A4602B6BE1958669111B1CCAC726FDA7731591C8,CC-BY-SA-3.0,outline-face__shading-figure__material-ambiguous__polarity-outer-white_center-gray,of-sf-ma-pwg,face,figure,ambiguous,outer-white_center-gray,face,outline|shading,,face,white,gray,black,black,0.02836416744275766,0.0466648873268165,True,15200306533153520308,78108,v2,png/wm-bysa-klam__of-sf-ma-pwg.png,svg/wm-bysa-klam__of-sf-ma-pwg.svg,a49b3fe8a608da1615e1411069bdcd723579bb260f3692dff65dee8c9c37fa6f,edbd01e115774930630a1907aab6a1e725d9a3040a7a762914178e78f5aa9e24,0.677717680089614,0.2427566077592906,0.001266205101297606,0.19784773083591312,2.3154106170625615,0.34741866816820194,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":""black"",""shadow_dx"":0.02836416744275766,""shadow_dy"":0.0466648873268165,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":true,""shadow_seed"":15200306533153520308,""third_color"":""black""}}"
oc-274578-heads__oa-sn-ma-pbg,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-ambiguous__polarity-outer-black_center-gray,oa-sn-ma-pbg,ambiguous,none,ambiguous,outer-black_center-gray,ambiguous,,,vase,gray,black,white,,0.0,0.0,False,11696734096806610993,78108,v2,png/oc-274578-heads__oa-sn-ma-pbg.png,svg/oc-274578-heads__oa-sn-ma-pbg.svg,3406146cb7dafacfdf9cb63ade9caf9d8acc7ef92638284cfe73a437b458ec4b,f803196620fd74f6bfce476b1691fc34561d0068f65d546b0937ffd2c589cc1c,0.27177760928284883,0.6803538269076524,0.0009335790003929236,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":11696734096806610993,""third_color"":""white""}}"
oc-274578-heads__oa-sn-ma-pbw,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-ambiguous__polarity-outer-black_center-white,oa-sn-ma-pbw,ambiguous,none,ambiguous,outer-black_center-white,ambiguous,,,vase,white,black,gray,,0.0,0.0,False,16844094230732017672,78108,v2,png/oc-274578-heads__oa-sn-ma-pbw.png,svg/oc-274578-heads__oa-sn-ma-pbw.svg,4958571db39f61cc6f31de292c7245099c8ff71ac7a8b447bd7b7ab10bb514ab,40e551d67c1164aa8bf88bcb1d74a8ae8ba9b2dbdad73c92dc46d4be2b4fd5d7,0.3154527589386585,0.8343469295723646,0.001328879700707262,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":16844094230732017672,""third_color"":""gray""}}"
oc-274578-heads__oa-sn-ma-pgb,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-ambiguous__polarity-outer-gray_center-black,oa-sn-ma-pgb,ambiguous,none,ambiguous,outer-gray_center-black,ambiguous,,,vase,black,gray,white,,0.0,0.0,False,1940516870098851400,78108,v2,png/oc-274578-heads__oa-sn-ma-pgb.png,svg/oc-274578-heads__oa-sn-ma-pgb.svg,e7138345eb0a6c4d292691fc029e28d8c6056d77bc8969d99a7a433cccf7e1d2,c4492430ea10e494a9c2b374f678f1b591f2ca706e525995f3a99f15392964bd,0.5007731568579579,0.36923560335228806,0.0009335790003929236,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":1940516870098851400,""third_color"":""white""}}"
oc-274578-heads__oa-sn-ma-pgw,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-ambiguous__polarity-outer-gray_center-white,oa-sn-ma-pgw,ambiguous,none,ambiguous,outer-gray_center-white,ambiguous,,,vase,white,gray,black,,0.0,0.0,False,11771132493163995025,78108,v2,png/oc-274578-heads__oa-sn-ma-pgw.png,svg/oc-274578-heads__oa-sn-ma-pgw.svg,2e646eeefc959167caee5bd14c0167c87c3d6732152f9bb40e76e475c9e183be,cea7c1f1236edd775b24a4c12d1daf8cd657fb3b012e70468601cee178505982,0.6475960114422966,0.12089541187878197,0.0003952932132041478,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":11771132493163995025,""third_color"":""black""}}"
oc-274578-heads__oa-sn-ma-pwb,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-black,oa-sn-ma-pwb,ambiguous,none,ambiguous,outer-white_center-black,ambiguous,,,vase,black,white,gray,,0.0,0.0,False,1303428063454677952,78108,v2,png/oc-274578-heads__oa-sn-ma-pwb.png,svg/oc-274578-heads__oa-sn-ma-pwb.svg,9adb84a6e46663078b6bc80d937a069ae8fe85e826d763561a8fc9ce8af178b5,fc2935e59d5be709067517bbe0989037dd580028a9a5e271c8233ae1366cb4ae,0.6414099861593809,0.41034135190436594,0.001328879700707262,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":1303428063454677952,""third_color"":""gray""}}"
oc-274578-heads__oa-sn-ma-pwg,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-gray,oa-sn-ma-pwg,ambiguous,none,ambiguous,outer-white_center-gray,ambiguous,,,vase,gray,white,black,,0.0,0.0,False,11707728512905382420,78108,v2,png/oc-274578-heads__oa-sn-ma-pwg.png,svg/oc-274578-heads__oa-sn-ma-pwg.svg,2d979841221b69b15752746e64b50dc65cbdf3222e63c517202ef8bb9a714a26,8da475e19076536d99fa86a86cca4b65a73a35602ce01dd0a09047c5296294d6,0.7445580912571329,0.10515415987378801,0.00039530070031433887,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":11707728512905382420,""third_color"":""black""}}"
oc-274578-heads__oa-sn-mv-pbg,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-gray,oa-sn-mv-pbg,ambiguous,none,vase,outer-black_center-gray,vase,,material,vase,gray,black,white,,0.0,0.0,False,6440210599231327678,78108,v2,png/oc-274578-heads__oa-sn-mv-pbg.png,svg/oc-274578-heads__oa-sn-mv-pbg.svg,17cfd6317488ed4d1ef19c2ae1146b7d95ba62b39396112b056354b58c1c776a,9520e0b498aadc3db62f1ee164a476a5bfa723256c599a2c0686aa235b43411c,0.27035016826554836,0.6908715673939181,0.0010908981597282119,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":6440210599231327678,""third_color"":""white""}}"
oc-274578-heads__oa-sn-mv-pbw,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-white,oa-sn-mv-pbw,ambiguous,none,vase,outer-black_center-white,vase,,material,vase,white,black,gray,,0.0,0.0,False,17904010498618058929,78108,v2,png/oc-274578-heads__oa-sn-mv-pbw.png,svg/oc-274578-heads__oa-sn-mv-pbw.svg,74e2ba9b05a493f673b93e69cfc930425491e9bad231982b92e6ed63b8d33364,c0f4a5efacaf986d139fa588e8df5f7590249ccb6d33e25fd338b9e0957e84d8,0.3134447322172277,0.8461175277624832,0.0015395295459337205,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":17904010498618058929,""third_color"":""gray""}}"
oc-274578-heads__oa-sn-mv-pgb,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-black,oa-sn-mv-pgb,ambiguous,none,vase,outer-gray_center-black,vase,,material,vase,black,gray,white,,0.0,0.0,False,2052165105451116426,78108,v2,png/oc-274578-heads__oa-sn-mv-pgb.png,svg/oc-274578-heads__oa-sn-mv-pgb.svg,55d53ae7300f84bcba7818f0bc2e20f585a661243e32cf24e5656411441894ee,b1ea57fb02f7bb2da2c122bdd22176123c9f8a8f788b6a8d733219c2807389f7,0.5000305624569162,0.3739139512263674,0.001100766170960075,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":2052165105451116426,""third_color"":""white""}}"
oc-274578-heads__oa-sn-mv-pgw,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-white,oa-sn-mv-pgw,ambiguous,none,vase,outer-gray_center-white,vase,,material,vase,white,gray,black,,0.0,0.0,False,13016269545236070503,78108,v2,png/oc-274578-heads__oa-sn-mv-pgw.png,svg/oc-274578-heads__oa-sn-mv-pgw.svg,3460fc008c3c00ee96eeb12275620533bee119123f315e5d87b5f98ce4bb0c7c,8a4107f297dd0bf588eb7994d3416c5bc865fb8734caa33c2fc1c358f15cad04,0.6452986735923616,0.1437349496606683,0.0006603444010791022,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":13016269545236070503,""third_color"":""black""}}"
oc-274578-heads__oa-sn-mv-pwb,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-vase__polarity-outer-white_center-black,oa-sn-mv-pwb,ambiguous,none,vase,outer-white_center-black,vase,,material,vase,black,white,gray,,0.0,0.0,False,4660403757175462071,78108,v2,png/oc-274578-heads__oa-sn-mv-pwb.png,svg/oc-274578-heads__oa-sn-mv-pwb.svg,dd4a6c9330ce22bc13bae1c451e1afd7aba025a8c63fd9a0398e4cad2a3a29ac,7e17062d451cc4cb997f3add672e10884ce690776d15f2924ba96c826c550a2a,0.6405452129887601,0.41386388131036295,0.0014955240557855596,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":4660403757175462071,""third_color"":""gray""}}"
oc-274578-heads__oa-sn-mv-pwg,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-none__material-vase__polarity-outer-white_center-gray,oa-sn-mv-pwg,ambiguous,none,vase,outer-white_center-gray,vase,,material,vase,gray,white,black,,0.0,0.0,False,14556568097437687257,78108,v2,png/oc-274578-heads__oa-sn-mv-pwg.png,svg/oc-274578-heads__oa-sn-mv-pwg.svg,23b6cfdc446ff9454fd9392b54e94f7d359184181ae23ae7c0a0caeff90a466e,a9114b8a30e7ce8870ca98ce10c6b238259b25d0fed973ffc9276fa1b2625254,0.7427185881371592,0.12310746016173084,0.0007690497539436106,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""white"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":14556568097437687257,""third_color"":""black""}}"
oc-274578-heads__oa-sf-ma-pbg,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-black_center-gray,oa-sf-ma-pbg,ambiguous,figure,ambiguous,outer-black_center-gray,vase,,shading,vase,gray,black,white,white,0.04038650052680764,-0.04081227481722906,False,10304953636025344451,78108,v2,png/oc-274578-heads__oa-sf-ma-pbg.png,svg/oc-274578-heads__oa-sf-ma-pbg.svg,e8fbfb6785e5e3ef51f1e1805892475029fe3ca16109f4cd61fc14275043ddb0,577df5ef890a9006e8c17c1c233e1ab0a6f453805a38f222b1f4b39587ddee95,0.31125532412061496,0.7099937943186339,0.0014506163688593717,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":0.04038650052680764,""shadow_dy"":-0.04081227481722906,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10304953636025344451,""third_color"":""white""}}"
oc-274578-heads__oa-sf-ma-pbw,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-black_center-white,oa-sf-ma-pbw,ambiguous,figure,ambiguous,outer-black_center-white,vase,,shading,vase,white,black,gray,gray,0.024582451778461717,0.02007153010922617,False,12114843968469637278,78108,v2,png/oc-274578-heads__oa-sf-ma-pbw.png,svg/oc-274578-heads__oa-sf-ma-pbw.svg,d9abc3245f3a268c853a2e94eaf907a88f73d2b804071288604357a2ef3e90ca,d3df58977a218214a4e20181e8911ff8999ed0ed3e4bd65c9f5f8fe4561707c2,0.3312094482721067,0.8058762449410403,0.0013842730854560787,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""black"",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":0.024582451778461717,""shadow_dy"":0.02007153010922617,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":12114843968469637278,""third_color"":""gray""}}"
oc-274578-heads__oa-sf-ma-pgb,oc-274578-heads,oc-274578-heads,8CAE2F5E0D4DF810EFF9F4C745FB3573574F75BAB604F6038E3833CFE0C473F4,CC0-1.0,outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-gray_center-black,oa-sf-ma-pgb,ambiguous,figure,ambiguous,outer-gray_center-black,vase,,shading,vase,black,gray,white,white,0.025177744290845405,-0.026159393858861953,False,222474964734735506,78108,v2,png/oc-274578-heads__oa-sf-ma-pgb.png,svg/oc-274578-heads__oa-sf-ma-pgb.svg,c717f38cc1f30802bf3ea974bbb0fa56e07fdf5ce3dc9711f43cd0f78f200338,9134d7f631454d8f9442cff1b993bba9fae9970b687816db60f4e85cc7c61714,0.5084731532078162,0.3787463299855083,0.001348173983669714,0.23705722438062043,2.424020042956634,0.40572954830772384,"{""fixation_baked_in"":false,""material_value_ranges"":{""black"":[20,58],""gray"":[103,186],""white"":[132,244]},""palette_values"":{""black"":43,""gray"":154,""white"":201},""render"":{""background_color"":""gray"",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":0.025177744290845405,""shadow_dy"":-0.026159393858861953,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":222474964734735506,""third_color"":""white""}}"
