stimulus_id,base_id,source_id,source_sha256,source_license,combination_id,compact_id,content,outline,shading,material,polarity,design_tag,is_conflict,face_cues,vase_cues,figure_region,figure_color,background_color,third_color,shade_color,content_face_accent_side,shadow_dx,shadow_dy,shadow_pair_mirrored,shadow_seed,seed,config_version,png_path,svg_path,file_sha256,svg_sha256,mean_luminance,rms_contrast,edge_energy,center_area_ratio,path_length,convexity_proxy,params_json
wm-cc0-classic__cf-of-sn-mv-pgw,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-face__outline-face__shading-none__material-vase__polarity-outer-gray_center-white,cf-of-sn-mv-pgw,face,face,none,vase,outer-gray_center-white,conflict,True,content|outline,material,face,gray,white,black,,right,0.0,0.0,False,8950406769879907185,78108,v1,png/wm-cc0-classic__cf-of-sn-mv-pgw.png,svg/wm-cc0-classic__cf-of-sn-mv-pgw.svg,b2b19640105a0efca36b548a8a29c9b6f4f3d37a18152eed32a57f23af42e803,46cc0ec2f085970762e12b6465aff9e985d31735ac788cceba5233d8f4f88f82,0.5113956488815008,0.6139180317028788,0.001924365137978456,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":""right"",""figure_color"":""gray"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":8950406769879907185,""third_color"":""black""}}"
wm-cc0-classic__cf-of-sn-mv-pwb,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-face__outline-face__shading-none__material-vase__polarity-outer-white_center-black,cf-of-sn-mv-pwb,face,face,none,vase,outer-white_center-black,conflict,True,content|outline,material,face,white,black,gray,,right,0.0,0.0,False,544040889204136529,78108,v1,png/wm-cc0-classic__cf-of-sn-mv-pwb.png,svg/wm-cc0-classic__cf-of-sn-mv-pwb.svg,c5863a18eb8598350425fc83e1e526c07d3e2e6f5e5372f5e8dcdc34c3f68b1a,69807809ff413d20316ee6538432820694173a35c0f210d99b3ff4a51b655fcc,0.5144361869961609,0.5875706456319193,0.002245620190280413,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":""right"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":544040889204136529,""third_color"":""gray""}}"
wm-cc0-classic__cf-of-sn-mv-pwg,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-face__outline-face__shading-none__material-vase__polarity-outer-white_center-gray,cf-of-sn-mv-pwg,face,face,none,vase,outer-white_center-gray,conflict,True,content|outline,material,face,white,gray,black,,right,0.0,0.0,False,8718693924048494582,78108,v1,png/wm-cc0-classic__cf-of-sn-mv-pwg.png,svg/wm-cc0-classic__cf-of-sn-mv-pwg.svg,2a952e157516109ec81a7f0c0857e4a6076fcb78dc4995a2303a4567bc5e6366,aee662323f5d43aadcd3ea06f25f12de2894d096895d81071bfa162e655bbd89,0.5320609859391756,0.6273288811871586,0.002138118390379123,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":""right"",""figure_color"":""white"",""figure_region"":""face"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":8718693924048494582,""third_color"":""black""}}"
wm-cc0-classic__ca-oa-sn-ma-pbg,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-black_center-gray,ca-oa-sn-ma-pbg,ambiguous,ambiguous,none,ambiguous,outer-black_center-gray,ambiguous,False,,,vase,gray,black,white,,,0.0,0.0,False,4971496657452939885,78108,v1,png/wm-cc0-classic__ca-oa-sn-ma-pbg.png,svg/wm-cc0-classic__ca-oa-sn-ma-pbg.svg,60fb004fe9e5a56e6aa7f4b318591cfa43b230401f65489d04c53db2bc284da7,634574ef91f14b3c1db36ec7cc2c314843bef4bf707009d93cbd5f92d4361179,0.1983412536920286,0.9241474157068487,0.0007294841201387692,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":4971496657452939885,""third_color"":""white""}}"
wm-cc0-classic__ca-oa-sn-ma-pbw,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-black_center-white,ca-oa-sn-ma-pbw,ambiguous,ambiguous,none,ambiguous,outer-black_center-white,ambiguous,False,,,vase,white,black,gray,,,0.0,0.0,False,10259016587273189972,78108,v1,png/wm-cc0-classic__ca-oa-sn-ma-pbw.png,svg/wm-cc0-classic__ca-oa-sn-ma-pbw.svg,bbe856b82a9bef1c073253740cd337d21a5e67078befe0722332bdec187392c4,0acc3c956423bb87f8e47afab8ad0805dbd06aafe39cbaf9dc3c55bc99eb1f31,0.29299677680520453,1.193779119995319,0.001391999783173289,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10259016587273189972,""third_color"":""gray""}}"
wm-cc0-classic__ca-oa-sn-ma-pgb,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-gray_center-black,ca-oa-sn-ma-pgb,ambiguous,ambiguous,none,ambiguous,outer-gray_center-black,ambiguous,False,,,vase,black,gray,white,,,0.0,0.0,False,13787402984811603196,78108,v1,png/wm-cc0-classic__ca-oa-sn-ma-pgb.png,svg/wm-cc0-classic__ca-oa-sn-ma-pgb.svg,f186a32a5a696884bc0678a2569ab17be35d2bacb513d040ac29bca1952f0c62,c03a4dc41ae3429fc591c8ce4a15d05ff4df7830ecbbe566109ebe800c0d6110,0.4173490786084942,0.4391881373717121,0.0007294504281429092,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":13787402984811603196,""third_color"":""white""}}"
wm-cc0-classic__ca-oa-sn-ma-pgw,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-gray_center-white,ca-oa-sn-ma-pgw,ambiguous,ambiguous,none,ambiguous,outer-gray_center-white,ambiguous,False,,,vase,white,gray,black,,,0.0,0.0,False,11353301300149211688,78108,v1,png/wm-cc0-classic__ca-oa-sn-ma-pgw.png,svg/wm-cc0-classic__ca-oa-sn-ma-pgw.svg,5af8f17baff84be4c1dca3aecb4abe24ef90eb326acd706c7180077450f6d3ff,9925174589b2cd6a6026d45aacd89585eb0e9ffcc1503e4bca1dc1144f5ee500,0.6162250705793793,0.27015746272777535,0.0006625456114752841,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":11353301300149211688,""third_color"":""black""}}"
wm-cc0-classic__ca-oa-sn-ma-pwb,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-black,ca-oa-sn-ma-pwb,ambiguous,ambiguous,none,ambiguous,outer-white_center-black,ambiguous,False,,,vase,black,white,gray,,,0.0,0.0,False,8422759857269738412,78108,v1,png/wm-cc0-classic__ca-oa-sn-ma-pwb.png,svg/wm-cc0-classic__ca-oa-sn-ma-pwb.svg,06b7987cc6d9a181097bf5092004dde58bfe9c32d7e258689d297c7f3bf32c78,e35badebcb6ac9c2104a9f4e8f1b97fdf81cef23d6852208a8acaae8efe7dce5,0.7109247918222465,0.4919978011730898,0.001391999783173289,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":8422759857269738412,""third_color"":""gray""}}"
wm-cc0-classic__ca-oa-sn-ma-pwg,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-ambiguous__polarity-outer-white_center-gray,ca-oa-sn-ma-pwg,ambiguous,ambiguous,none,ambiguous,outer-white_center-gray,ambiguous,False,,,vase,gray,white,black,,,0.0,0.0,False,10610517502242241728,78108,v1,png/wm-cc0-classic__ca-oa-sn-ma-pwg.png,svg/wm-cc0-classic__ca-oa-sn-ma-pwg.svg,befc4644ee9e3ea8ef160b7250f074ccf204d8d46221417fc6ba1267146ada1c,c27c0bbfeccf1ba86b497948640348a31aaff9a4a0ada80f545dd0b625153a6e,0.8151409261366902,0.20423515318227528,0.0006625493550303796,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10610517502242241728,""third_color"":""black""}}"
wm-cc0-classic__ca-oa-sn-mv-pbg,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-gray,ca-oa-sn-mv-pbg,ambiguous,ambiguous,none,vase,outer-black_center-gray,vase,False,,material,vase,gray,black,white,,,0.0,0.0,False,1663785233769117432,78108,v1,png/wm-cc0-classic__ca-oa-sn-mv-pbg.png,svg/wm-cc0-classic__ca-oa-sn-mv-pbg.svg,0a5c7bd02494d8def904d2945a6b095fe14271acc5a2e0ac47899b9554552fd1,8cbbeac37c4196cd0547ea72dfa26af23cac34556407834dd5500fd1c9590f4d,0.2211352105234184,1.076379724874017,0.0022324541070093723,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":1663785233769117432,""third_color"":""white""}}"
wm-cc0-classic__ca-oa-sn-mv-pbw,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-black_center-white,ca-oa-sn-mv-pbw,ambiguous,ambiguous,none,vase,outer-black_center-white,vase,False,,material,vase,white,black,gray,,,0.0,0.0,False,3160440741164335626,78108,v1,png/wm-cc0-classic__ca-oa-sn-mv-pbw.png,svg/wm-cc0-classic__ca-oa-sn-mv-pbw.svg,f7734c3c4efe5144b4e7d40ee8ab2f8bb3e72171c17a9513c28f60df5119ffc9,d9db5266247ec4fffb6235e5f7b596ccda77523a68cfabf3785de57bf1358f3e,0.2657501744289024,1.152686039534382,0.0021255419170356313,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":3160440741164335626,""third_color"":""gray""}}"
wm-cc0-classic__ca-oa-sn-mv-pgb,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-black,ca-oa-sn-mv-pgb,ambiguous,ambiguous,none,vase,outer-gray_center-black,vase,False,,material,vase,black,gray,white,,,0.0,0.0,False,16048520774292317131,78108,v1,png/wm-cc0-classic__ca-oa-sn-mv-pgb.png,svg/wm-cc0-classic__ca-oa-sn-mv-pgb.svg,64356cd18d438af08d377e238bf7405d1d35cf60c767be4f36df951b27edb42b,1ad2d2ef32a6df10942499ce76f8b178a321c9040d369f31a0bc2b3e7303e34e,0.4546371459960938,0.2706909713738169,0.0017686276306710367,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":16048520774292317131,""third_color"":""white""}}"
wm-cc0-classic__ca-oa-sn-mv-pgw,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-gray_center-white,ca-oa-sn-mv-pgw,ambiguous,ambiguous,none,vase,outer-gray_center-white,vase,False,,material,vase,white,gray,black,,,0.0,0.0,False,10857257862816213935,78108,v1,png/wm-cc0-classic__ca-oa-sn-mv-pgw.png,svg/wm-cc0-classic__ca-oa-sn-mv-pgw.svg,d61195d7b483d3c9fe2b6d3c7fa15a8f644ac64366641cd44395b8781e630456,847336563c5c255f421138205e693ac3c2100bf4e5767d2a7b8da1a26a2fd964,0.5886808021395815,0.2211819561034998,0.0014313370601173017,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""gray"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":10857257862816213935,""third_color"":""black""}}"
wm-cc0-classic__ca-oa-sn-mv-pwb,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-white_center-black,ca-oa-sn-mv-pwb,ambiguous,ambiguous,none,vase,outer-white_center-black,vase,False,,material,vase,black,white,gray,,,0.0,0.0,False,9019724470919822196,78108,v1,png/wm-cc0-classic__ca-oa-sn-mv-pwb.png,svg/wm-cc0-classic__ca-oa-sn-mv-pwb.svg,ec89fc5e6c9ff0cf62ef964bc1f274c089cdb64cbb48df8798dfb0c00256dc5d,38294e57716bd44157af9ba5805412a1214d01d566196f8f687801f7396a7f41,0.7479416529337567,0.38293450937288637,0.002424438586529431,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""black"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":9019724470919822196,""third_color"":""gray""}}"
wm-cc0-classic__ca-oa-sn-mv-pwg,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-none__material-vase__polarity-outer-white_center-gray,ca-oa-sn-mv-pwg,ambiguous,ambiguous,none,vase,outer-white_center-gray,vase,False,,material,vase,gray,white,black,,,0.0,0.0,False,3958595441993108210,78108,v1,png/wm-cc0-classic__ca-oa-sn-mv-pwg.png,svg/wm-cc0-classic__ca-oa-sn-mv-pwg.svg,93e8250117c6fd0051ef0cb55c60348a23d9445e179760c9ce8f5669531c4862,bbdbb91273e68fb378e3db540e3b6b080774a7820d83f6b33d3d95af6aa8f63b,0.83736821716907,0.18124825510888715,0.0022134331035688955,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""white"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":"""",""shadow_dx"":0.0,""shadow_dy"":0.0,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":3958595441993108210,""third_color"":""black""}}"
wm-cc0-classic__ca-oa-sf-ma-pbg,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-black_center-gray,ca-oa-sf-ma-pbg,ambiguous,ambiguous,figure,ambiguous,outer-black_center-gray,vase,False,,shading,vase,gray,black,white,white,,0.033335220340671975,-0.02215630079229541,False,8344547112996676955,78108,v1,png/wm-cc0-classic__ca-oa-sf-ma-pbg.png,svg/wm-cc0-classic__ca-oa-sf-ma-pbg.svg,75d24428758e6f9f76cb45d4f539e62883541d97b35e10ef6ba028cc36d8e9d3,0837a7fb5f65781fb659e7ba2a10c7da2c8602f9c349071d983f79b01c1d2481,0.22973915922875499,0.9884914241850437,0.0014589008562858182,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""gray"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""white"",""shadow_dx"":0.033335220340671975,""shadow_dy"":-0.02215630079229541,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":8344547112996676955,""third_color"":""white""}}"
wm-cc0-classic__ca-oa-sf-ma-pbw,wm-cc0-classic,wm-cc0-classic,596EEB6B073D2C83ECB93EDF53BF7EB1B7ADF8A7511997D49E7535B276479706,CC0-1.0,content-ambiguous__outline-ambiguous__shading-figure__material-ambiguous__polarity-outer-black_center-white,ca-oa-sf-ma-pbw,ambiguous,ambiguous,figure,ambiguous,outer-black_center-white,vase,False,,shading,vase,white,black,gray,gray,,0.04702700667152893,0.03487371963962336,False,5021283479419606679,78108,v1,png/wm-cc0-classic__ca-oa-sf-ma-pbw.png,svg/wm-cc0-classic__ca-oa-sf-ma-pbw.svg,f750a7d503b5ec41072980b2221bf48b677ccdf59de36e2194eef6be1495e544,84c1192ee34e60ed6c839e361e45c4eb466740457957e6cfd9f3e8624987fbc0,0.3165624057545382,1.1058781725224827,0.0014539967991106513,0.24389069829301963,2.059891247081372,0.4555898515692527,"{""fixation_baked_in"":false,""palette_values"":{""black"":24,""gray"":133,""white"":232},""render"":{""background_color"":""black"",""content_face_accent_side"":"""",""figure_color"":""white"",""figure_region"":""vase"",""fixation_baked_in"":false,""shade_color"":""gray"",""shadow_dx"":0.04702700667152893,""shadow_dy"":0.03487371963962336,""shadow_max_radius"":0.065,""shadow_min_abs_component"":0.02,""shadow_pair_mirrored"":false,""shadow_seed"":5021283479419606679,""third_color"":""gray""}}"
